Age,English,Experience,Projects,Education,Python,Docker,Redis,RabbitMQ,AI,Hired,BackendSkill,ProjectCompletionExperience,InternationalExperience
45,562,14,15,1,63,0,0,1,0,0,31.5,1.0714285714285714,7868
23,644,2,2,1,49,0,0,1,0,0,24.5,1.0,1288
37,642,11,14,1,86,0,0,0,1,1,43.0,1.2727272727272727,7062
33,523,11,15,1,67,0,1,0,0,0,33.7,1.3636363636363635,5753
24,791,3,3,1,71,1,0,0,0,0,35.8,1.0,2373
44,675,3,3,0,60,0,0,0,0,0,30.0,1.0,2025
31,542,3,4,1,62,0,0,0,0,0,31.0,1.3333333333333333,1626
23,731,2,2,1,76,0,0,0,0,0,38.0,1.0,1462
23,615,1,3,1,77,0,1,0,0,0,38.7,3.0,615
39,600,14,13,1,67,0,1,0,0,0,33.7,0.9285714285714286,8400
36,743,11,12,1,70,0,0,1,0,0,35.0,1.0909090909090908,8173
36,806,12,13,1,83,1,0,0,0,1,41.8,1.0833333333333333,9672
27,768,8,8,1,72,0,0,0,0,0,36.0,1.0,6144
43,529,4,4,1,79,0,0,1,0,0,39.5,1.0,2116
39,504,12,12,1,75,0,0,0,0,0,37.5,1.0,6048
35,927,3,3,1,64,0,0,0,0,0,32.0,1.0,2781
25,773,10,10,1,70,0,1,0,0,0,35.2,1.0,7730
31,736,4,3,1,72,1,0,0,0,0,36.3,0.75,2944
35,620,12,15,1,42,0,0,1,0,0,21.0,1.25,7440
23,669,2,5,1,73,0,0,0,0,0,36.5,2.5,1338
45,752,4,4,0,84,0,1,1,0,0,42.2,1.0,3008
24,781,2,6,1,79,0,1,0,0,0,39.7,3.0,1562
33,842,4,4,1,70,0,0,0,0,0,35.0,1.0,3368
25,867,10,12,1,63,0,0,0,0,0,31.5,1.2,8670
40,601,13,10,1,82,0,0,0,1,0,41.0,0.7692307692307693,7813
45,593,2,4,1,74,0,1,0,0,0,37.2,2.0,1186
41,739,3,5,1,73,0,1,0,0,0,36.7,1.6666666666666667,2217
30,771,11,13,1,66,0,1,0,0,0,33.2,1.1818181818181819,8481
36,771,12,11,0,72,1,0,0,0,0,36.3,0.9166666666666666,9252
28,677,10,13,0,67,0,0,0,0,0,33.5,1.3,6770
29,825,10,12,1,70,1,0,0,0,1,35.3,1.2,8250
38,595,4,5,0,80,1,1,0,0,0,40.5,1.25,2380
42,680,3,3,1,74,1,0,0,0,0,37.3,1.0,2040
30,661,3,3,1,82,0,1,1,0,0,41.2,1.0,1983
39,775,4,5,1,78,0,0,1,0,0,39.0,1.25,3100
26,634,9,8,1,78,0,1,0,0,0,39.2,0.8888888888888888,5706
25,612,9,10,1,77,0,1,0,0,0,38.7,1.1111111111111112,5508
43,681,3,4,1,77,1,1,0,0,0,39.0,1.3333333333333333,2043
29,688,1,2,1,82,0,0,0,1,0,41.0,2.0,688
30,500,3,5,1,77,0,0,0,0,0,38.5,1.6666666666666667,1500
40,666,11,15,1,74,1,0,0,0,0,37.3,1.3636363636363635,7326
23,859,1,4,1,71,0,1,0,0,0,35.7,4.0,859
28,608,10,12,1,76,0,0,0,0,0,38.0,1.2,6080
22,631,3,2,1,95,0,0,0,0,0,47.5,0.6666666666666666,1893
38,622,13,15,1,73,0,0,0,0,0,36.5,1.1538461538461537,8086
31,802,3,3,1,79,0,0,0,0,0,39.5,1.0,2406
41,616,11,14,1,63,0,0,0,0,0,31.5,1.2727272727272727,6776
40,697,12,11,1,86,0,0,0,0,0,43.0,0.9166666666666666,8364
30,720,3,5,0,71,1,0,0,0,0,35.8,1.6666666666666667,2160
36,600,2,5,0,72,0,0,0,0,0,36.0,2.5,1200
22,708,1,4,0,85,0,0,0,1,0,42.5,4.0,708
44,748,13,12,1,71,1,0,0,0,0,35.8,0.9230769230769231,9724
29,708,1,5,1,75,1,0,0,0,0,37.8,5.0,708
42,721,3,2,1,74,1,0,1,0,0,37.3,0.6666666666666666,2163
25,703,9,12,1,95,1,0,0,1,1,47.8,1.3333333333333333,6327
36,602,4,2,1,70,0,1,0,0,0,35.2,0.5,2408
37,681,14,15,1,74,0,1,1,0,1,37.2,1.0714285714285714,9534
34,694,11,13,1,63,0,0,1,0,0,31.5,1.1818181818181819,7634
43,621,4,3,1,68,0,0,0,0,0,34.0,0.75,2484
38,757,12,15,0,74,0,1,1,0,1,37.2,1.25,9084
22,730,3,4,1,73,1,1,0,0,0,37.0,1.3333333333333333,2190
26,689,2,3,1,86,0,0,0,0,0,43.0,1.5,1378
31,724,4,5,1,89,1,0,0,0,0,44.8,1.25,2896
41,731,4,5,1,82,0,1,0,0,0,41.2,1.25,2924
43,720,12,14,0,72,0,0,0,0,0,36.0,1.1666666666666667,8640
42,714,3,5,1,100,0,0,0,0,0,50.0,1.6666666666666667,2142
24,677,1,5,0,74,0,0,1,0,0,37.0,5.0,677
32,791,2,3,1,79,0,1,1,0,0,39.7,1.5,1582
40,657,4,5,1,68,0,0,0,0,0,34.0,1.25,2628
27,773,1,2,0,68,1,0,0,0,0,34.3,2.0,773
23,723,1,4,1,81,0,0,0,0,0,40.5,4.0,723
35,543,14,13,1,62,0,0,0,0,0,31.0,0.9285714285714286,7602
38,642,12,10,0,75,0,0,0,0,0,37.5,0.8333333333333334,7704
42,677,11,10,0,77,1,1,0,0,0,39.0,0.9090909090909091,7447
44,664,11,11,1,73,0,0,0,0,0,36.5,1.0,7304
32,724,2,3,1,72,0,0,0,0,0,36.0,1.5,1448
34,616,13,13,1,75,0,0,1,0,0,37.5,1.0,8008
24,742,1,5,0,72,0,0,0,0,0,36.0,5.0,742
22,490,2,5,1,94,1,1,0,1,0,47.5,2.5,980
29,652,9,10,0,82,0,0,0,1,0,41.0,1.1111111111111112,5868
29,848,2,4,1,68,1,0,0,0,0,34.3,2.0,1696
42,692,2,5,1,73,0,0,1,0,0,36.5,2.5,1384
29,601,1,5,0,65,0,0,0,0,0,32.5,5.0,601
26,612,3,4,1,94,1,0,0,0,0,47.3,1.3333333333333333,1836
45,640,13,10,1,78,0,0,0,0,0,39.0,0.7692307692307693,8320
29,678,7,12,1,81,1,0,1,1,1,40.8,1.7142857142857142,4746
31,741,3,5,1,71,0,0,0,0,0,35.5,1.6666666666666667,2223
22,731,1,6,0,77,1,1,0,0,0,39.0,6.0,731
44,700,2,5,0,69,0,1,1,0,0,34.7,2.5,1400
29,681,2,4,1,51,0,0,0,0,0,25.5,2.0,1362
43,753,3,2,0,71,0,0,0,0,0,35.5,0.6666666666666666,2259
40,664,13,12,1,74,0,1,0,0,0,37.2,0.9230769230769231,8632
34,623,11,12,0,68,0,0,0,0,0,34.0,1.0909090909090908,6853
32,529,3,3,1,70,0,0,0,0,0,35.0,1.0,1587
35,730,12,13,1,78,0,0,0,0,0,39.0,1.0833333333333333,8760
26,693,2,4,1,89,0,0,0,0,0,44.5,2.0,1386
28,608,3,2,0,80,1,1,0,0,0,40.5,0.6666666666666666,1824
45,878,3,3,1,71,0,0,0,0,0,35.5,1.0,2634
37,619,11,12,1,80,1,0,0,0,0,40.3,1.0909090909090908,6809
22,581,3,3,1,75,0,1,1,0,0,37.7,1.0,1743
30,703,3,3,1,65,0,0,0,0,0,32.5,1.0,2109
29,708,7,12,0,64,0,0,0,0,0,32.0,1.7142857142857142,4956
25,882,3,2,1,68,0,0,0,0,0,34.0,0.6666666666666666,2646
33,711,2,6,1,64,0,1,0,0,0,32.2,3.0,1422
25,775,7,7,1,64,0,0,1,0,0,32.0,1.0,5425
38,889,13,14,1,70,0,0,0,0,0,35.0,1.0769230769230769,11557
42,694,11,14,1,70,1,0,0,0,0,35.3,1.2727272727272727,7634
38,590,12,12,1,78,0,0,0,0,0,39.0,1.0,7080
38,876,14,14,1,73,1,0,0,0,1,36.8,1.0,12264
36,595,3,4,0,74,0,0,0,0,0,37.0,1.3333333333333333,1785
34,636,11,14,1,80,1,1,0,0,1,40.5,1.2727272727272727,6996
34,684,2,5,1,79,0,0,0,0,0,39.5,2.5,1368
42,711,2,6,1,71,1,1,1,0,0,36.0,3.0,1422
41,604,12,12,1,55,0,0,0,0,0,27.5,1.0,7248
44,865,3,6,1,71,0,0,0,0,0,35.5,2.0,2595
39,698,4,4,1,94,0,1,1,0,0,47.2,1.0,2792
42,672,13,13,1,65,1,0,0,0,0,32.8,1.0,8736
32,578,11,12,1,72,1,0,1,0,0,36.3,1.0909090909090908,6358
23,676,1,4,0,77,0,0,0,0,0,38.5,4.0,676
23,797,3,5,1,84,0,0,0,0,0,42.0,1.6666666666666667,2391
35,820,2,2,0,71,1,0,0,0,0,35.8,1.0,1640
37,489,11,14,1,74,0,1,0,0,0,37.2,1.2727272727272727,5379
30,554,14,13,0,56,0,1,1,0,0,28.2,0.9285714285714286,7756
26,773,6,11,1,80,1,1,0,0,0,40.5,1.8333333333333333,4638
33,768,13,10,1,65,0,1,0,0,0,32.7,0.7692307692307693,9984
30,721,11,13,1,76,0,0,0,0,0,38.0,1.1818181818181819,7931
31,468,3,3,1,82,0,1,1,1,0,41.2,1.0,1404
27,747,8,9,1,83,0,0,0,0,0,41.5,1.125,5976
38,727,2,2,1,69,0,0,1,0,0,34.5,1.0,1454
30,843,13,10,1,82,1,0,0,0,0,41.3,0.7692307692307693,10959
32,771,3,4,1,88,0,0,1,0,0,44.0,1.3333333333333333,2313
31,576,12,14,1,73,1,0,0,0,0,36.8,1.1666666666666667,6912
34,681,4,2,1,65,1,0,0,0,0,32.8,0.5,2724
29,744,6,12,1,67,0,0,0,0,0,33.5,2.0,4464
45,692,11,10,1,80,0,0,1,0,0,40.0,0.9090909090909091,7612
27,612,1,4,0,84,0,1,0,0,0,42.2,4.0,612
45,619,12,11,1,84,0,0,0,0,0,42.0,0.9166666666666666,7428
39,664,11,10,1,59,0,0,1,0,0,29.5,0.9090909090909091,7304
32,605,14,12,1,75,0,1,0,0,0,37.7,0.8571428571428571,8470
38,595,4,3,1,68,0,0,0,0,0,34.0,0.75,2380
42,791,11,14,1,70,1,0,0,0,0,35.3,1.2727272727272727,8701
45,794,14,14,0,68,0,0,0,0,0,34.0,1.0,11116
32,609,4,2,1,72,0,0,0,0,0,36.0,0.5,2436
40,580,13,11,1,70,0,0,0,0,0,35.0,0.8461538461538461,7540
44,739,12,11,1,90,0,0,1,1,1,45.0,0.9166666666666666,8868
38,742,2,3,0,76,0,0,1,0,0,38.0,1.5,1484
29,700,2,4,1,76,0,0,0,0,0,38.0,2.0,1400
30,497,2,6,1,76,0,0,0,0,0,38.0,3.0,994
26,872,10,12,1,70,0,0,0,0,0,35.0,1.2,8720
23,794,2,3,1,67,0,0,1,0,0,33.5,1.5,1588
32,610,13,12,1,73,1,0,0,0,0,36.8,0.9230769230769231,7930
36,497,13,11,1,74,0,1,0,0,0,37.2,0.8461538461538461,6461
26,728,2,2,1,65,1,0,1,0,0,32.8,1.0,1456
27,690,3,5,1,88,0,0,0,0,0,44.0,1.6666666666666667,2070
29,833,1,6,1,71,0,1,0,0,0,35.7,6.0,833
27,495,10,10,1,74,1,0,0,0,0,37.3,1.0,4950
27,556,1,2,1,84,0,0,1,0,0,42.0,2.0,556
22,672,1,3,1,53,0,0,1,0,0,26.5,3.0,672
33,650,2,4,0,77,0,0,0,0,0,38.5,2.0,1300
37,677,4,4,1,56,0,0,0,0,0,28.0,1.0,2708
44,784,11,15,1,81,0,1,0,1,1,40.7,1.3636363636363635,8624
27,753,2,3,0,83,0,1,0,0,0,41.7,1.5,1506
25,779,2,3,0,75,0,0,1,0,0,37.5,1.5,1558
35,786,4,6,0,70,0,0,0,0,0,35.0,1.5,3144
32,631,11,13,0,68,0,0,0,0,0,34.0,1.1818181818181819,6941
44,675,2,6,0,62,0,0,1,0,0,31.0,3.0,1350
40,726,3,2,1,55,1,0,0,0,0,27.8,0.6666666666666666,2178
26,905,1,5,1,59,1,0,0,0,0,29.8,5.0,905
35,744,11,12,1,63,0,0,0,0,0,31.5,1.0909090909090908,8184
30,644,3,5,1,83,0,0,1,1,0,41.5,1.6666666666666667,1932
22,733,3,4,0,80,0,0,1,0,0,40.0,1.3333333333333333,2199
36,619,2,5,1,74,0,1,0,0,0,37.2,2.5,1238
42,610,12,15,1,92,0,1,0,0,1,46.2,1.25,7320
33,716,14,15,1,95,0,0,0,1,1,47.5,1.0714285714285714,10024
34,704,3,5,1,62,0,0,0,0,0,31.0,1.6666666666666667,2112
36,652,4,2,0,83,0,1,0,0,0,41.7,0.5,2608
40,767,3,3,1,74,0,0,1,0,0,37.0,1.0,2301
38,798,2,3,0,86,0,0,0,0,0,43.0,1.5,1596
37,542,4,6,1,75,1,0,0,0,0,37.8,1.5,2168
34,729,4,4,1,89,1,0,0,1,0,44.8,1.0,2916
41,778,3,6,1,78,0,0,1,0,0,39.0,2.0,2334
36,706,2,4,1,66,0,1,0,0,0,33.2,2.0,1412
37,631,4,5,1,70,0,1,0,0,0,35.2,1.25,2524
38,511,12,14,1,72,0,1,0,0,0,36.2,1.1666666666666667,6132
33,532,3,4,1,87,0,0,1,0,0,43.5,1.3333333333333333,1596
23,668,3,2,0,75,0,0,1,0,0,37.5,0.6666666666666666,2004
32,495,2,6,1,80,0,1,1,0,0,40.2,3.0,990
42,460,13,11,1,77,1,1,0,0,0,39.0,0.8461538461538461,5980
28,758,6,11,1,70,0,0,0,0,0,35.0,1.8333333333333333,4548
40,602,14,14,1,51,0,0,0,0,0,25.5,1.0,8428
35,680,4,2,0,68,0,0,0,0,0,34.0,0.5,2720
37,706,2,2,1,86,0,0,0,1,0,43.0,1.0,1412
27,708,9,8,0,68,0,1,0,0,0,34.2,0.8888888888888888,6372
43,498,14,11,1,82,0,0,0,1,0,41.0,0.7857142857142857,6972
45,619,13,13,1,69,0,0,1,0,0,34.5,1.0,8047
28,536,3,6,0,86,0,0,1,0,0,43.0,2.0,1608
28,667,10,13,0,78,0,0,0,0,0,39.0,1.3,6670
37,649,12,11,1,83,0,0,0,1,0,41.5,0.9166666666666666,7788
42,598,14,12,0,57,0,0,0,0,0,28.5,0.8571428571428571,8372
34,660,4,6,1,77,0,0,0,0,0,38.5,1.5,2640
25,658,8,8,1,72,0,1,0,0,0,36.2,1.0,5264
45,666,2,4,1,76,0,1,0,0,0,38.2,2.0,1332
23,661,1,3,0,83,1,0,0,0,0,41.8,3.0,661
22,633,5,2,1,65,0,0,0,0,0,32.5,0.4,3165
31,631,3,3,1,85,0,0,0,0,0,42.5,1.0,1893
45,736,4,2,1,65,1,1,0,0,0,33.0,0.5,2944
27,788,8,11,1,69,0,0,0,0,0,34.5,1.375,6304
31,703,3,3,1,62,1,0,0,0,0,31.3,1.0,2109
36,712,4,4,1,87,0,0,0,1,0,43.5,1.0,2848
33,739,11,10,1,66,0,0,1,0,0,33.0,0.9090909090909091,8129
45,590,12,15,0,74,1,1,0,0,0,37.5,1.25,7080
23,656,1,6,1,92,0,1,0,0,0,46.2,6.0,656
22,832,3,5,1,79,0,0,0,0,0,39.5,1.6666666666666667,2496
33,727,4,2,1,88,0,0,0,1,0,44.0,0.5,2908
41,626,12,11,1,53,0,0,1,0,0,26.5,0.9166666666666666,7512
26,587,10,15,0,55,0,0,0,0,0,27.5,1.5,5870
27,662,8,12,1,80,0,0,0,0,0,40.0,1.5,5296
42,634,11,12,0,74,0,1,0,0,0,37.2,1.0909090909090908,6974
38,650,14,10,1,81,0,0,0,1,0,40.5,0.7142857142857143,9100
29,657,6,10,1,64,0,0,0,0,0,32.0,1.6666666666666667,3942
38,686,4,6,1,76,0,0,0,0,0,38.0,1.5,2744
24,680,4,4,0,75,0,0,0,0,0,37.5,1.0,2720
31,751,3,4,1,74,0,0,1,0,0,37.0,1.3333333333333333,2253
40,671,2,6,0,75,0,0,0,0,0,37.5,3.0,1342
30,618,2,2,1,85,0,0,1,1,0,42.5,1.0,1236
40,497,2,3,0,98,0,0,1,0,0,49.0,1.5,994
42,835,2,5,0,74,0,0,0,0,0,37.0,2.5,1670
43,664,13,12,1,73,0,0,0,0,0,36.5,0.9230769230769231,8632
37,668,4,3,1,87,0,1,1,1,0,43.7,0.75,2672
23,568,3,5,1,75,0,1,0,0,0,37.7,1.6666666666666667,1704
35,767,11,15,1,74,1,0,0,0,0,37.3,1.3636363636363635,8437
22,693,3,2,1,60,1,0,0,0,0,30.3,0.6666666666666666,2079
39,657,12,13,1,67,0,1,0,0,0,33.7,1.0833333333333333,7884
42,950,13,15,1,92,0,0,0,1,1,46.0,1.1538461538461537,12350
30,635,2,5,1,82,0,0,0,0,0,41.0,2.5,1270
27,651,9,12,1,68,1,0,0,0,0,34.3,1.3333333333333333,5859
36,509,3,3,1,70,0,0,0,0,0,35.0,1.0,1527
42,632,11,13,1,73,0,1,0,0,0,36.7,1.1818181818181819,6952
43,770,3,6,0,77,0,1,0,0,0,38.7,2.0,2310
29,655,6,9,0,85,0,1,1,0,0,42.7,1.5,3930
34,641,13,11,0,85,0,0,0,1,1,42.5,0.8461538461538461,8333
45,765,3,4,1,70,0,1,0,0,0,35.2,1.3333333333333333,2295
37,585,3,3,0,67,0,0,0,0,0,33.5,1.0,1755
31,713,4,4,0,61,0,0,0,0,0,30.5,1.0,2852
45,612,4,3,1,79,1,0,0,0,0,39.8,0.75,2448
26,652,3,3,1,81,0,0,1,0,0,40.5,1.0,1956
25,640,1,2,1,81,0,0,0,0,0,40.5,2.0,640
38,790,3,6,1,75,0,1,0,0,0,37.7,2.0,2370
25,818,6,10,1,79,0,1,0,0,0,39.7,1.6666666666666667,4908
24,939,2,2,1,73,0,0,0,0,0,36.5,1.0,1878
27,770,1,4,1,60,1,0,0,0,0,30.3,4.0,770
35,731,14,15,1,57,0,0,0,0,0,28.5,1.0714285714285714,10234
34,786,12,13,1,63,0,0,0,0,0,31.5,1.0833333333333333,9432
37,676,3,5,1,74,0,1,1,0,0,37.2,1.6666666666666667,2028
33,583,3,4,1,71,0,0,0,0,0,35.5,1.3333333333333333,1749
38,603,3,5,1,77,0,0,0,0,0,38.5,1.6666666666666667,1809
25,801,7,8,0,73,0,1,0,0,0,36.7,1.1428571428571428,5607
45,527,12,13,1,64,1,0,0,0,0,32.3,1.0833333333333333,6324
37,577,13,15,1,90,0,0,1,0,1,45.0,1.1538461538461537,7501
35,680,12,14,1,88,0,0,0,1,1,44.0,1.1666666666666667,8160
31,724,13,13,1,82,1,1,0,0,1,41.5,1.0,9412
34,720,14,12,1,81,0,1,0,0,0,40.7,0.8571428571428571,10080
37,661,12,10,1,81,1,0,0,0,0,40.8,0.8333333333333334,7932
37,497,3,5,1,90,0,1,0,0,0,45.2,1.6666666666666667,1491
37,689,12,12,1,72,0,0,0,0,0,36.0,1.0,8268
45,734,11,10,0,73,1,1,1,0,0,37.0,0.9090909090909091,8074
29,639,9,9,1,99,0,0,0,1,0,49.5,1.0,5751
25,624,9,8,1,72,0,0,0,0,0,36.0,0.8888888888888888,5616
45,682,11,14,1,93,0,0,0,0,1,46.5,1.2727272727272727,7502
40,640,4,3,1,63,0,0,0,0,0,31.5,0.75,2560
30,786,12,10,1,82,0,1,0,0,0,41.2,0.8333333333333334,9432
26,770,2,5,1,64,1,0,0,0,0,32.3,2.5,1540
26,789,3,6,1,63,0,1,0,0,0,31.7,2.0,2367
37,632,3,4,1,77,0,0,0,0,0,38.5,1.3333333333333333,1896
29,524,1,2,1,86,0,0,0,1,0,43.0,2.0,524
43,562,11,12,1,66,0,0,0,0,0,33.0,1.0909090909090908,6182
34,818,11,13,1,57,0,0,0,0,0,28.5,1.1818181818181819,8998
25,728,3,2,1,85,0,0,0,1,0,42.5,0.6666666666666666,2184
43,871,14,15,1,64,0,0,0,0,0,32.0,1.0714285714285714,12194
23,773,2,5,1,66,1,0,0,0,0,33.3,2.5,1546
41,675,11,10,1,83,0,1,1,0,0,41.7,0.9090909090909091,7425
29,874,1,6,1,70,0,0,1,0,0,35.0,6.0,874
36,744,12,15,1,77,0,0,0,0,0,38.5,1.25,8928
24,819,3,2,1,91,0,0,0,0,0,45.5,0.6666666666666666,2457
42,607,13,12,1,53,1,0,0,0,0,26.8,0.9230769230769231,7891
31,631,4,4,1,74,0,0,0,0,0,37.0,1.0,2524
23,582,2,3,1,100,0,0,1,0,0,50.0,1.5,1164
32,729,14,12,1,67,0,0,1,0,0,33.5,0.8571428571428571,10206
32,638,14,14,1,73,1,0,0,0,0,36.8,1.0,8932
44,815,13,14,0,72,1,1,0,0,1,36.5,1.0769230769230769,10595
31,911,13,13,0,87,0,0,1,0,1,43.5,1.0,11843
45,608,11,14,1,69,0,0,0,0,0,34.5,1.2727272727272727,6688
41,740,11,11,1,80,0,1,0,0,0,40.2,1.0,8140
33,784,12,11,1,98,0,1,0,1,1,49.2,0.9166666666666666,9408
35,648,11,15,1,40,1,0,0,0,0,20.3,1.3636363636363635,7128
25,837,10,12,0,92,0,0,0,1,1,46.0,1.2,8370
26,758,7,9,1,76,0,0,0,0,0,38.0,1.2857142857142858,5306
22,675,2,3,1,64,0,0,0,0,0,32.0,1.5,1350
28,524,1,3,1,79,0,0,1,0,0,39.5,3.0,524
34,704,14,13,1,70,1,0,0,0,0,35.3,0.9285714285714286,9856
28,637,2,5,1,68,0,0,0,0,0,34.0,2.5,1274
31,682,12,14,0,73,0,1,0,0,0,36.7,1.1666666666666667,8184
44,669,13,15,1,84,0,0,0,0,0,42.0,1.1538461538461537,8697
37,554,4,2,1,85,0,0,0,1,0,42.5,0.5,2216
30,775,2,6,1,56,0,0,1,0,0,28.0,3.0,1550
23,882,2,5,0,65,0,0,1,0,0,32.5,2.5,1764
39,675,2,2,0,71,0,0,0,0,0,35.5,1.0,1350
29,649,7,7,0,90,0,0,0,1,0,45.0,1.0,4543
42,789,4,5,1,77,0,1,0,0,0,38.7,1.25,3156
23,867,4,5,1,81,0,0,0,0,0,40.5,1.25,3468
24,867,1,3,1,100,1,0,0,0,0,50.3,3.0,867
40,659,4,6,0,58,1,0,1,0,0,29.3,1.5,2636
22,813,2,3,1,69,0,0,0,0,0,34.5,1.5,1626
26,678,2,2,1,85,1,0,0,1,0,42.8,1.0,1356
30,705,11,15,1,64,0,0,1,0,0,32.0,1.3636363636363635,7755
43,576,12,10,1,90,0,0,1,0,0,45.0,0.8333333333333334,6912
33,615,13,11,0,73,0,0,1,0,0,36.5,0.8461538461538461,7995
40,856,14,15,1,79,0,0,0,0,0,39.5,1.0714285714285714,11984
24,720,1,5,1,71,0,0,0,0,0,35.5,5.0,720
41,756,2,6,1,89,1,0,1,1,0,44.8,3.0,1512
42,729,13,13,0,72,0,0,0,0,0,36.0,1.0,9477
40,733,12,13,0,66,0,1,0,0,0,33.2,1.0833333333333333,8796
35,745,3,2,1,82,1,0,0,1,0,41.3,0.6666666666666666,2235
31,785,3,2,1,73,0,0,1,0,0,36.5,0.6666666666666666,2355
39,750,14,10,0,82,0,0,0,1,0,41.0,0.7142857142857143,10500
25,533,2,3,0,79,0,1,0,0,0,39.7,1.5,1066
35,728,2,2,1,73,0,0,0,0,0,36.5,1.0,1456
30,749,12,13,1,71,0,0,0,0,0,35.5,1.0833333333333333,8988
38,672,2,4,0,78,1,0,0,0,0,39.3,2.0,1344
31,716,12,15,1,92,0,0,0,1,1,46.0,1.25,8592
30,736,3,2,1,66,0,0,1,0,0,33.0,0.6666666666666666,2208
23,735,1,6,1,64,1,0,1,0,0,32.3,6.0,735
24,709,2,3,1,50,0,0,0,0,0,25.0,1.5,1418
27,723,3,3,1,77,1,0,1,0,0,38.8,1.0,2169
27,673,3,2,1,61,0,0,0,0,0,30.5,0.6666666666666666,2019
32,710,4,3,1,76,0,0,0,0,0,38.0,0.75,2840
42,583,13,15,0,77,0,1,0,0,0,38.7,1.1538461538461537,7579
41,740,12,12,1,64,0,0,0,0,0,32.0,1.0,8880
40,604,11,10,0,84,1,0,0,0,0,42.3,0.9090909090909091,6644
45,710,3,4,1,96,0,0,0,1,0,48.0,1.3333333333333333,2130
41,669,3,2,0,89,1,0,0,1,0,44.8,0.6666666666666666,2007
38,719,4,5,1,68,0,1,0,0,0,34.2,1.25,2876
38,797,12,14,1,60,0,0,0,0,0,30.0,1.1666666666666667,9564
30,743,14,12,1,69,0,0,0,0,0,34.5,0.8571428571428571,10402
37,785,4,2,1,62,0,1,0,0,0,31.2,0.5,3140
22,534,1,2,1,66,0,0,0,0,0,33.0,2.0,534
29,737,9,11,1,79,0,0,0,0,0,39.5,1.2222222222222223,6633
33,736,13,11,1,70,0,0,0,0,0,35.0,0.8461538461538461,9568
39,615,13,14,1,84,0,0,0,0,0,42.0,1.0769230769230769,7995
39,639,3,5,1,60,0,0,1,0,0,30.0,1.6666666666666667,1917
45,651,12,11,1,85,1,1,0,0,1,43.0,0.9166666666666666,7812
41,609,13,15,0,76,1,0,0,0,0,38.3,1.1538461538461537,7917
36,852,2,6,1,76,0,0,0,0,0,38.0,3.0,1704
34,665,2,4,1,62,0,0,0,0,0,31.0,2.0,1330
35,550,4,2,1,67,0,1,0,0,0,33.7,0.5,2200
31,848,3,4,1,78,0,1,0,0,0,39.2,1.3333333333333333,2544
27,814,3,2,0,73,0,0,0,0,0,36.5,0.6666666666666666,2442
26,655,8,10,1,79,1,0,0,0,0,39.8,1.25,5240
39,603,13,11,0,62,0,0,0,0,0,31.0,0.8461538461538461,7839
38,646,14,10,1,88,0,0,0,1,1,44.0,0.7142857142857143,9044
26,819,8,11,1,62,0,1,0,0,0,31.2,1.375,6552
39,618,4,2,0,69,0,0,0,0,0,34.5,0.5,2472
30,683,3,2,1,64,0,0,0,0,0,32.0,0.6666666666666666,2049
26,747,3,6,1,75,0,0,0,0,0,37.5,2.0,2241
24,783,3,6,1,97,0,0,0,0,0,48.5,2.0,2349
25,740,7,10,0,67,0,1,0,0,0,33.7,1.4285714285714286,5180
33,699,11,14,0,77,0,0,0,0,0,38.5,1.2727272727272727,7689
23,622,3,6,1,86,0,0,0,0,0,43.0,2.0,1866
43,765,14,12,1,55,0,0,0,0,0,27.5,0.8571428571428571,10710
41,555,4,4,1,63,0,0,0,0,0,31.5,1.0,2220
39,738,3,2,1,62,1,0,0,0,0,31.3,0.6666666666666666,2214
35,718,4,3,0,63,0,0,0,0,0,31.5,0.75,2872
45,823,11,14,1,77,1,0,0,0,1,38.8,1.2727272727272727,9053
29,655,9,10,1,95,0,0,0,1,0,47.5,1.1111111111111112,5895
41,632,2,4,1,68,0,0,0,0,0,34.0,2.0,1264
34,701,13,14,1,78,0,0,0,0,0,39.0,1.0769230769230769,9113
33,890,2,6,1,56,0,0,1,0,0,28.0,3.0,1780
43,633,2,4,1,75,0,0,0,0,0,37.5,2.0,1266
29,816,3,2,0,64,0,0,1,0,0,32.0,0.6666666666666666,2448
25,718,8,11,1,78,1,0,1,0,0,39.3,1.375,5744
44,770,2,4,0,66,1,0,0,0,0,33.3,2.0,1540
42,584,12,12,0,58,0,1,0,0,0,29.2,1.0,7008
23,858,5,2,1,88,1,0,0,1,0,44.3,0.4,4290
24,655,3,2,0,70,0,0,0,0,0,35.0,0.6666666666666666,1965
23,724,3,2,0,66,0,1,0,0,0,33.2,0.6666666666666666,2172
25,812,1,4,0,100,1,0,1,0,0,50.3,4.0,812
25,758,3,2,1,69,0,1,1,0,0,34.7,0.6666666666666666,2274
37,874,4,5,1,87,0,0,0,0,0,43.5,1.25,3496
34,579,14,13,1,93,0,0,0,0,0,46.5,0.9285714285714286,8106
26,675,3,2,1,92,0,1,0,1,0,46.2,0.6666666666666666,2025
43,550,14,12,1,70,0,0,0,0,0,35.0,0.8571428571428571,7700
45,683,11,14,1,63,0,0,0,0,0,31.5,1.2727272727272727,7513
36,873,12,13,1,69,0,1,0,0,0,34.7,1.0833333333333333,10476
30,622,4,2,1,59,0,0,1,0,0,29.5,0.5,2488
27,747,1,5,1,68,0,0,0,0,0,34.0,5.0,747
